file,line,word,name
domains/screening/3.0/screening.xsd,22772,EFTS,EFTSFeatureAugmentationPoint
domains/screening/3.0/screening.xsd,23052,TECS,EntryTECSUserID
domains/screening/3.0/screening.xsd,23247,INS,INSLookoutIndicator
domains/screening/3.0/screening.xsd,23372,LPR,LPRCanadianProvinceCode
domains/screening/3.0/screening.xsd,23377,LPR,LPRConveyanceCheckMessageAugmentationPoint
domains/screening/3.0/screening.xsd,23382,LPR,LPRHitIndicatorCode
domains/screening/3.0/screening.xsd,23387,LPR,LPRImageSourceCode
domains/screening/3.0/screening.xsd,23392,LPR,LPRMessageCategoryCode
domains/screening/3.0/screening.xsd,23397,LPR,LPRMexicanStateCode
domains/screening/3.0/screening.xsd,23402,LPR,LPRModeofOperationCode
domains/screening/3.0/screening.xsd,23402,modeof,LPRModeofOperationCode
domains/screening/3.0/screening.xsd,23407,TECS,LastUpdateTECSUserID
domains/screening/3.0/screening.xsd,23642,NCIC,NCICDataIndicator
domains/screening/3.0/screening.xsd,23647,NCIC,NCICRecordID
domains/screening/3.0/screening.xsd,23767,TECS,OwnerTECSUserID
domains/screening/3.0/screening.xsd,24342,TECS,ScreeningTECSRecordInfoAugmentationPoint
domains/screening/3.0/screening.xsd,24347,TECS,ScreeningTECSRecordInformation
domains/screening/3.0/screening.xsd,24492,TECS,TECSRecordID
niem-core/3.0/niem-core.xsd,1791,MGRS,MGRSCoordinateType
niem-core/3.0/niem-core.xsd,1964,NANP,NANPTelephoneNumberType
niem-core/3.0/niem-core.xsd,3194,UTM,UTMCoordinateType
niem-core/3.0/niem-core.xsd,3214,UTM,UTMZoneNumericSimpleType
niem-core/3.0/niem-core.xsd,3226,UTM,UTMZoneNumericType
niem-core/3.0/niem-core.xsd,4367,website,ContactWebsiteURI
niem-core/3.0/niem-core.xsd,4502,DEA,DEAClassScheduleAbstract
niem-core/3.0/niem-core.xsd,4507,DEA,DEAClassScheduleCode
niem-core/3.0/niem-core.xsd,4727,website,DeviceVisitedWebsiteURI
niem-core/3.0/niem-core.xsd,4952,FIPS,DocumentCountryFIPS10-4Code
niem-core/3.0/niem-core.xsd,6687,FIPS,JurisdictionFIPS10-4Code
niem-core/3.0/niem-core.xsd,6692,FIPS,JurisdictionFIPS10-4InternationalCode
niem-core/3.0/niem-core.xsd,6697,FIPS,JurisdictionFIPS5-2AlphaCode
niem-core/3.0/niem-core.xsd,6702,FIPS,JurisdictionFIPS5-2NumericCode
niem-core/3.0/niem-core.xsd,7002,FIPS,LocationCountryFIPS10-4Code
niem-core/3.0/niem-core.xsd,7007,GENC,LocationCountryGENCCode
niem-core/3.0/niem-core.xsd,7117,MGRS,LocationMGRSCoordinate
niem-core/3.0/niem-core.xsd,7182,FIPS,LocationStateFIPS10-4InternationalCode
niem-core/3.0/niem-core.xsd,7187,FIPS,LocationStateFIPS5-2AlphaCode
niem-core/3.0/niem-core.xsd,7192,FIPS,LocationStateFIPS5-2NumericCode
niem-core/3.0/niem-core.xsd,7217,UTM,LocationUTMCoordinate
niem-core/3.0/niem-core.xsd,7247,MGRS,MGRSCoordinate
niem-core/3.0/niem-core.xsd,7252,MGRS,MGRSCoordinateAugmentationPoint
niem-core/3.0/niem-core.xsd,7257,MGRS,MGRSCoordinateID
niem-core/3.0/niem-core.xsd,7262,MGRS,MGRSCoordinateSquareID
niem-core/3.0/niem-core.xsd,7677,NANP,NANPTelephoneNumber
niem-core/3.0/niem-core.xsd,7682,NANP,NANPTelephoneNumberAugmentationPoint
niem-core/3.0/niem-core.xsd,8237,FIPS,PersonCitizenshipFIPS10-4Code
niem-core/3.0/niem-core.xsd,8727,FIPS,PersonNationalityFIPS10-4Code
niem-core/3.0/niem-core.xsd,8882,SSN,PersonSSNIdentification
niem-core/3.0/niem-core.xsd,9947,postdirectional,StreetPostdirectionalText
niem-core/3.0/niem-core.xsd,9952,predirectional,StreetPredirectionalText
niem-core/3.0/niem-core.xsd,10242,UTM,UTMCoordinate
niem-core/3.0/niem-core.xsd,10247,UTM,UTMCoordinateAugmentationPoint
niem-core/3.0/niem-core.xsd,10252,UTM,UTMCoordinateID
niem-core/3.0/niem-core.xsd,10257,UTM,UTMEastingValue
niem-core/3.0/niem-core.xsd,10262,UTM,UTMGridZoneID
niem-core/3.0/niem-core.xsd,10267,UTM,UTMGridZoneSquareID
niem-core/3.0/niem-core.xsd,10272,UTM,UTMHemisphere
niem-core/3.0/niem-core.xsd,10277,UTM,UTMHemisphereCode
niem-core/3.0/niem-core.xsd,10282,UTM,UTMNorthingValue
niem-core/3.0/niem-core.xsd,10287,UTM,UTMZoneNumeric
